Step,Reward
419324,2776.77
418833,4081.47
418114,1128.83
417917,2344.85
417502,2168.35
417099,5624.58
416099,5743.87
415099,1380.94
414851,2814.90
414371,2826.42
413868,2930.43
413353,3229.64
412770,3761.44
412126,1335.14
411900,5638.92
410900,1422.73
410618,1202.62
410398,3874.15
409714,5637.05
408714,3854.94
408025,3374.86
407410,1405.26
407159,1790.06
406852,3537.74
406218,1114.41
406020,1356.58
405753,1821.83
405437,2958.35
404912,1495.44
404641,3258.87
404057,2715.07
403554,4804.19
402677,5830.42
401677,4658.35
400862,1418.26
400596,1869.38
400246,1231.70
400041,4174.04
399308,3753.79
398626,1534.17
398352,2326.11
397920,3482.27
397294,4120.19
396577,3360.99
395971,2369.65
395560,5587.44
394560,1264.87
394341,825.36
394185,1411.36
393933,5526.89
392933,1916.62
392596,1346.82
392331,2380.13
391903,4137.73
391162,3741.32
390508,2632.29
390045,5649.92
389045,5660.79
388045,539.99
387940,995.91
387749,1211.02
387518,1514.20
387248,1154.85
387047,5284.61
386105,779.52
385965,1325.40
385720,2054.19
385332,1146.49
385122,4110.61
384394,2168.93
383998,4582.82
383181,1725.54
382879,4853.91
382037,1180.41
381832,2413.45
381399,2291.88
380985,2838.14
380489,2014.62
380119,1473.36
379838,1744.02
379521,1309.68
379273,4638.70
378412,5281.56
377487,2762.98
376990,2790.81
376494,1632.00
376189,5146.66
375281,2680.34
374804,2587.90
374326,4813.40
373475,1558.08
373181,1978.65
372834,884.15
372663,4609.11
371842,5545.96
370855,2993.90
370331,2688.22
369825,3238.09
369232,3425.53
368606,5118.00
367670,3350.37
367083,2144.74
366683,2188.70
366293,2795.89
365810,807.70
365665,5572.12
364665,5115.28
363751,1487.51
363493,1976.25
363145,997.53
362962,2962.83
362438,3014.59
361903,979.79
361723,3454.47
361111,2438.39
360658,1995.87
360301,1512.30
360014,2910.47
359502,5578.73
358502,1198.78
358288,1783.64
357965,3305.05
357375,5501.47
356400,1695.42
356090,1464.81
355833,2403.39
355396,1048.95
355210,1445.08
354939,1321.01
354691,3604.11
354030,3964.23
353328,2171.22
352945,1207.30
352718,975.56
352543,3705.91
351899,3595.84
351250,952.36
351076,2622.54
350628,2914.34
350120,1076.41
349928,1706.23
349627,1353.18
349376,1185.02
349161,2164.15
348765,3424.55
348157,4410.06
347349,1178.32
347124,1365.39
346874,2301.63
346448,1745.28
346133,1942.45
345783,1200.98
345569,5448.79
344594,2464.14
344166,1710.94
343849,1425.75
343593,3376.22
343004,1935.04
342657,1589.79
342374,1838.48
342047,969.78
341877,3582.09
341225,3527.74
340589,5581.26
339589,5104.48
338688,1286.19
338448,1568.98
338171,1030.54
337983,3200.25
337415,1443.40
337155,843.34
336999,1594.15
336721,3258.48
336143,1228.55
335924,1267.29
335678,2705.13
335203,1504.77
334924,829.03
334770,2460.42
334308,650.30
334191,1567.08
333901,3558.09
333263,2001.57
332901,3355.59
332291,5658.21
331292,1446.40
331031,2498.39
330583,2802.48
330080,1711.43
329774,1094.91
329577,1670.58
329279,1561.72
328999,1033.89
328806,836.34
328648,732.57
328518,1057.13
328328,844.46
328172,1159.42
327961,1144.61
327754,1986.14
327385,1967.65
327043,1093.72
326842,1289.41
326607,1090.16
326406,1867.79
326067,823.89
325914,1238.60
325691,1152.12
325480,1240.35
325258,1821.05
324946,683.43
324820,1637.87
324530,1282.14
324284,1486.20
324015,2048.21
323649,1729.06
323341,1064.48
323146,2582.82
322701,2271.79
322305,1286.17
322069,1428.73
321815,874.84
321652,957.11
321469,970.89
321293,2277.84
320895,1386.66
320641,2050.56
320257,986.63
320069,887.34
319910,2492.09
319466,1943.29
319117,1457.89
318869,1075.47
318674,1268.74
318447,626.34
318331,1424.00
318087,2419.39
317648,1133.61
317444,1332.02
317206,686.29
317080,866.66
316921,1653.14
316604,763.34
316462,995.81
316288,878.71
316127,1552.25
315841,1244.32
315621,2416.17
315199,2017.37
314834,1131.71
314625,911.78
314457,1642.49
314161,1449.49
313898,1267.42
313664,707.24
313525,1154.90
313294,2763.56
312726,1012.52
312540,2393.33
312118,2377.63
311688,1026.95
311504,1207.62
311285,1240.55
311066,1188.55
310845,1993.06
310483,1674.22
310186,1526.62
309909,1137.88
309694,1631.31
309416,2075.56
309040,1055.24
308853,2320.69
308411,1769.32
308093,1133.60
307889,875.37
307732,1114.15
307529,934.76
307348,1075.61
307156,3179.10
306593,1776.17
306282,2548.70
305830,1145.17
305626,1801.40
305302,2592.26
304844,1209.19
304631,822.70
304477,755.91
304334,842.57
304177,1065.07
303992,1414.14
303734,970.62
303561,826.41
303408,1364.11
303169,2494.11
302722,1436.23
302465,1550.62
302182,1181.13
301969,841.42
301814,957.06
301625,1292.09
301399,2492.71
300951,842.83
300790,2500.12
300344,902.59
300181,888.68
300019,1740.35
299707,870.35
299548,1154.39
299333,856.12
299180,845.54
299024,1574.62
298744,1099.80
298550,1232.04
298343,1556.32
298049,1843.84
297731,1693.20
297429,3906.01
296746,1188.09
296533,1286.51
296299,736.66
296171,1435.99
295918,1389.34
295670,1101.97
295466,1307.81
295233,1353.05
294979,841.84
294837,1059.28
294631,919.84
294462,1831.93
294122,1943.26
293783,944.86
293612,1793.55
293281,1657.97
292980,1071.21
292789,2131.93
292414,730.98
292270,997.01
292094,874.54
291933,710.07
291801,1422.30
291543,1169.46
291328,1367.57
291075,909.95
290908,2774.96
290400,746.55
290258,1731.85
289936,4134.56
289206,984.28
289030,4233.69
288285,2531.80
287822,823.08
287674,1233.27
287456,882.42
287305,1330.29
287065,2087.64
286693,924.48
286525,1399.64
286275,1318.15
286036,2786.93
285528,2208.66
285114,1566.97
284810,1297.70
284572,912.39
284407,872.04
284247,1042.99
284065,1874.31
283733,851.49
283574,826.18
283419,2008.96
283065,905.57
282900,1711.06
282577,764.06
282438,890.55
282278,1080.96
282086,1073.20
281896,1612.81
281602,1271.05
281376,2588.61
280914,771.54
280773,1002.77
280579,551.49
280482,1551.18
280193,2281.60
279769,1292.01
279526,1108.61
279328,1975.67
278967,2584.33
278491,2884.73
277984,1236.10
277759,908.38
277594,1945.65
277232,969.09
277057,794.21
276910,1123.82
276699,2012.13
276346,927.44
276173,3785.90
275472,3425.83
274848,1207.15
274631,600.75
274524,2506.30
274073,849.93
273926,3811.00
273243,1534.05
272961,1125.32
272747,876.23
272592,1324.62
272350,880.12
272192,922.64
272023,1777.55
271693,1453.20
271438,1688.96
271134,713.43
271006,868.30
270847,1196.83
270632,814.20
270483,830.80
270336,1197.41
270118,1452.11
269853,857.16
269693,1191.55
269472,1353.82
269228,983.10
269049,1986.10
268688,1012.13
268500,1642.55
268207,1082.44
267998,661.10
267872,885.24
267712,915.70
267544,966.31
267378,854.88
267227,854.90
267078,1176.74
266850,1854.60
266513,816.80
266364,2015.42
266003,1724.48
265697,1318.90
265453,820.85
265304,1017.52
265117,1139.95
264888,1306.89
264656,1465.12
264400,2440.35
263949,985.44
263765,1228.96
263545,1006.26
263364,1055.44
263163,1103.83
262962,936.46
262786,982.41
262608,1141.48
262407,762.19
262268,1541.54
261995,1063.58
261799,822.53
261652,579.69
261548,991.03
261368,1246.52
261147,734.02
261016,1351.62
260753,1607.06
260465,793.57
260317,1163.34
260110,1244.35
259886,1042.13
259694,1028.32
259504,1167.03
259287,802.44
259136,699.57
259003,743.69
258870,1175.16
258646,829.48
258493,758.66
258350,1565.35
258068,985.56
257887,2494.34
257427,1200.23
257212,969.72
257038,1062.00
256843,1128.07
256636,540.67
256540,747.57
256389,763.25
256256,928.03
256086,1431.24
255831,1051.61
255642,941.27
255469,1079.45
255280,1166.18
255068,1084.98
254871,1050.37
254679,1676.38
254380,1088.18
254177,924.02
254001,1255.39
253776,883.70
253610,997.36
253404,1018.69
253220,895.53
253058,925.57
252887,1209.58
252674,1444.96
252402,761.99
252256,1220.11
252023,1116.35
251820,776.66
251679,1708.73
251375,998.17
251202,1555.61
250913,1191.77
250691,1863.14
250354,753.18
250214,1222.75
249993,936.56
249822,1602.64
249520,1072.68
249315,1344.01
249077,724.33
248941,823.47
248784,983.74
248602,1227.85
248380,823.32
248224,762.15
248086,1094.64
247881,1608.97
247595,853.72
247442,997.98
247252,1092.18
247054,1558.84
246774,1367.57
246532,802.86
246385,637.41
246261,816.97
246107,789.09
245963,1298.15
245719,1764.25
245395,1110.90
245190,1161.80
244979,1130.21
244775,902.25
244609,1096.74
244398,1708.24
244089,1487.35
243822,1944.56
243474,2320.34
243051,647.67
242919,1790.61
242602,2087.77
242225,1047.02
242030,1552.70
241749,781.67
241602,933.97
241426,722.22
241282,891.47
241118,935.80
240936,1909.56
240580,1423.36
240319,1388.97
240058,810.13
239906,976.95
239725,1187.34
239507,653.90
239378,1042.76
239176,1145.98
238968,1095.38
238772,1016.33
238585,858.04
238426,1200.43
238207,1629.55
237914,1193.20
237704,765.13
237563,1038.27
237374,899.31
237215,995.22
237030,3035.48
236478,975.24
236299,825.18
236143,1361.12
235888,876.63
235728,912.13
235562,579.92
235457,918.28
235283,1473.75
234998,655.70
234870,804.02
234726,757.51
234584,833.29
234430,1238.10
234203,855.81
234048,1377.60
233780,635.83
233661,631.67
233540,1437.70
233271,1575.61
232985,782.76
232837,901.29
232666,857.23
232509,923.97
232339,1007.88
232148,758.08
232000,945.31
231827,673.79
231702,672.12
231584,1551.52
231285,1097.78
231088,927.42
230925,771.77
230783,817.05
230631,674.63
230503,611.55
230391,1316.13
230160,1566.12
229871,828.68
229722,1137.66
229512,882.29
229347,1057.52
229154,728.39
229022,1124.49
228817,950.76
228638,946.37
228452,1603.34
228152,1124.80
227937,1089.16
227737,773.84
227588,793.26
227436,769.96
227285,660.98
227159,1463.12
226892,1773.24
226553,1344.85
226310,1015.76
226119,1284.85
225865,607.36
225748,1149.08
225534,864.66
225372,706.41
225236,1507.79
224954,1245.32
224727,926.36
224555,861.88
224397,995.01
224205,1131.28
223988,1598.16
223699,915.27
223529,1074.80
223325,1710.20
222988,1003.87
222787,737.18
222627,895.68
222467,814.16
222312,1236.41
222087,895.08
221914,1242.83
221684,979.34
221503,1410.68
221245,1039.53
221051,1338.59
220799,1502.51
220515,683.60
220370,810.16
220209,1546.45
219899,1112.92
219686,773.27
219542,755.77
219402,1070.67
219213,1302.09
218980,2050.76
218590,1218.45
218363,1062.27
218166,1029.44
217965,903.05
217781,791.12
217631,832.97
217472,881.30
217310,632.90
217187,604.18
217073,1332.67
216827,1701.97
216513,1665.82
216192,1549.54
215897,790.05
215749,1016.27
215559,1426.46
215299,796.84
215143,1854.57
214777,1015.17
214594,1197.73
214369,699.46
214222,819.33
214046,982.86
213852,1732.07
213533,596.42
213417,879.83
213250,901.48
213081,930.49
212898,1952.23
212515,1886.76
212160,937.21
211984,1018.11
211795,1007.30
211608,838.77
211447,1141.29
211236,952.51
211057,1002.69
210877,1213.40
210648,1040.12
210452,1703.13
210109,1894.81
209749,1058.18
209545,1043.15
209347,1209.12
209110,1466.46
208820,836.41
208667,1757.69
208337,1127.05
208114,587.33
208000,848.22
207830,918.07
207637,745.41
207497,1107.31
207288,1755.92
206964,879.46
206782,1290.69
206536,1017.00
206332,975.24
206151,776.74
205991,752.18
205852,1065.92
205648,680.38
205525,814.56
205372,963.55
205174,1042.66
204963,922.36
204786,1056.95
204592,1076.89
204395,976.52
204211,845.33
204056,1241.38
203818,1123.29
203598,872.89
203435,1221.89
203210,993.75
203013,832.25
202863,1114.84
202644,1362.52
202395,1310.89
202145,852.32
201985,656.35
201847,822.85
201699,1700.28
201379,555.44
201264,692.88
201138,1168.70
200913,584.61
200804,833.95
200645,986.17
200465,928.37
200283,1141.48
200066,856.37
199905,1489.85
199619,592.57
199512,972.58
199330,1735.18
198997,851.42
198841,756.80
198702,966.52
198515,1037.84
198318,974.29
198125,1145.80
197903,666.81
197777,1027.38
197586,806.87
197438,787.66
197290,634.71
197169,1175.96
196949,790.91
196790,911.66
196607,780.75
196460,511.24
196366,813.82
196216,776.72
196065,971.80
195871,1100.12
195674,1810.04
195325,949.08
195152,1021.32
194958,1272.80
194720,854.19
194559,685.21
194431,860.31
194275,1416.37
194010,1683.66
193684,1162.13
193450,2680.07
192950,670.21
192825,1529.18
192527,806.53
192379,844.16
192229,769.44
192077,1443.02
191787,698.60
191657,1470.54
191383,1505.62
191100,1306.62
190852,1854.39
190491,596.41
190370,567.27
190264,712.95
190128,868.48
189965,567.57
189849,1655.41
189533,729.56
189396,652.37
189275,1076.44
189063,789.15
188915,1406.43
188641,825.65
188490,693.35
188361,915.47
188194,826.89
188040,1141.38
187812,996.41
187625,947.21
187452,798.95
187291,1093.54
187092,677.21
186967,1104.69
186758,1476.96
186473,1699.66
186157,632.25
186037,794.81
185867,754.07
185717,1204.64
185483,962.84
185296,1357.99
185033,1536.46
184726,755.31
184575,2014.04
184186,1593.61
183868,772.30
183716,520.13
183600,1146.07
183389,729.01
183242,1023.64
183037,714.23
182902,671.68
182779,707.13
182632,985.67
182448,968.09
182259,812.77
182082,591.48
181970,461.85
181882,608.17
181773,690.24
181642,885.05
181482,789.61
181327,1314.80
181073,627.72
180945,535.42
180842,694.88
180702,753.64
180562,999.24
180375,874.08
180214,1086.25
180012,613.63
179897,606.97
179783,654.69
179662,566.88
179537,622.40
179422,850.29
179265,691.24
179133,790.46
178982,868.23
178815,1205.55
178587,1043.29
178394,692.47
178252,847.58
178083,822.83
177931,793.11
177781,735.05
177638,662.43
177514,619.49
177394,688.64
177252,853.87
177087,717.08
176930,853.99
176766,1272.38
176516,396.60
176434,796.21
176288,657.47
176153,692.30
176018,814.05
175853,627.34
175719,745.98
175577,791.41
175415,1063.09
175208,1068.74
174994,883.77
174811,820.86
174648,541.14
174552,643.02
174430,770.70
174274,726.70
174136,607.23
174017,1068.82
173811,1309.95
173555,560.36
173450,502.43
173344,631.47
173218,1063.59
173018,469.92
172914,789.62
172766,684.36
172636,981.13
172447,1243.75
172208,912.49
172034,757.64
171890,614.84
171777,712.52
171650,620.00
171537,755.48
171389,569.61
171279,557.34
171176,856.22
171014,456.47
170916,554.27
170799,753.04
170648,664.83
170517,1169.16
170302,462.41
170208,897.62
170032,1167.93
169801,1101.27
169597,446.03
169504,483.59
169414,682.70
169280,735.02
169143,754.84
168984,564.83
168881,560.21
168778,1080.77
168557,691.37
168427,495.96
168332,698.26
168203,622.53
168084,962.18
167883,775.96
167723,770.48
167583,926.81
167384,847.65
167229,448.97
167137,856.65
166974,803.42
166828,581.19
166716,856.45
166537,393.57
166464,356.61
166385,830.08
166226,673.23
166095,703.26
165960,511.32
165866,709.37
165735,553.87
165634,506.71
165542,647.57
165426,1999.99
165035,1069.96
164838,604.24
164725,1076.61
164514,339.68
164447,1135.58
164224,1469.42
163935,526.74
163838,503.17
163732,980.50
163547,819.57
163388,930.02
163215,649.39
163095,889.83
162928,604.60
162822,1001.68
162627,826.61
162472,858.08
162311,677.47
162186,657.45
162063,609.61
161952,678.86
161806,659.72
161681,559.94
161576,823.39
161420,593.11
161308,792.74
161148,544.76
161028,681.19
160902,734.21
160770,518.69
160673,684.71
160550,733.57
160412,512.99
160318,925.34
160142,836.75
159977,583.49
159849,704.62
159695,585.60
159591,593.05
159482,460.16
159399,569.98
159292,1258.67
159045,537.12
158946,727.91
158792,1254.11
158557,426.81
158479,560.29
158381,830.71
158227,704.53
158093,581.91
157983,688.17
157852,683.96
157724,496.54
157634,963.23
157446,898.14
157276,525.47
157180,648.58
157058,503.55
156965,565.76
156854,697.28
156723,657.38
156604,1202.58
156378,690.49
156247,506.07
156149,480.29
156044,522.73
155933,590.85
155823,500.25
155730,706.56
155599,576.30
155491,668.56
155363,716.69
155227,536.40
155127,763.25
154978,604.30
154851,625.48
154730,540.25
154630,1249.62
154371,560.49
154266,738.61
154129,1222.10
153903,677.97
153766,824.44
153611,644.26
153486,673.61
153356,815.80
153198,669.20
153070,767.35
152912,748.57
152777,733.74
152636,948.36
152455,859.16
152293,464.86
152205,596.60
152093,817.47
151942,776.37
151787,606.26
151675,970.32
151483,632.91
151364,885.71
151190,429.87
151111,1046.93
150897,489.31
150806,653.53
150682,884.82
150517,724.17
150381,630.39
150270,915.38
150089,692.72
149961,789.10
149812,738.76
149670,620.59
149556,454.57
149470,524.25
149370,579.04
149257,689.03
149120,876.95
148954,629.83
148834,484.93
148743,911.05
148569,753.85
148430,437.15
148345,621.24
148226,932.00
148042,794.28
147891,459.43
147803,508.58
147708,556.15
147603,579.85
147490,522.79
147384,412.47
147311,845.87
147152,905.84
146981,603.77
146851,744.33
146710,510.37
146614,518.33
146500,820.21
146343,680.38
146219,502.41
146123,545.88
146013,700.27
145860,995.09
145672,592.32
145563,939.84
145377,620.07
145244,587.78
145123,697.72
144993,583.68
144885,562.73
144780,777.54
144635,692.75
144499,600.75
144388,517.53
144296,724.61
144161,820.81
144008,540.81
143906,552.12
143803,525.65
143709,621.00
143590,540.51
143489,631.34
143375,516.63
143274,550.44
143173,949.90
142972,508.28
142874,563.53
142771,495.10
142675,597.60
142562,545.05
142458,514.00
142361,547.82
142257,532.29
142159,882.17
141995,422.13
141918,441.95
141835,643.95
141712,426.26
141631,533.61
141534,582.06
141419,523.48
141322,522.30
141223,486.94
141133,519.66
141033,507.43
140940,591.40
140836,525.21
140737,488.72
140646,625.53
140528,509.15
140432,472.63
140344,437.17
140261,573.38
140150,565.15
140042,635.60
139911,520.08
139813,635.40
139690,628.00
139571,633.95
139451,623.31
139326,517.69
139231,652.89
139108,685.85
138971,483.31
138880,411.93
138803,492.85
138711,351.47
138644,510.40
138548,527.82
138448,584.62
138341,409.64
138265,739.40
138130,547.57
138027,420.15
137948,671.68
137822,399.12
137748,619.89
137634,555.02
137531,783.72
137369,601.32
137260,616.82
137145,568.70
137041,632.98
136918,541.08
136818,715.48
136685,666.98
136562,656.34
136435,751.34
136295,608.42
136182,849.63
136033,548.52
135931,904.36
135743,638.40
135620,379.03
135551,697.20
135420,399.93
135346,615.15
135229,878.80
135064,392.59
134988,517.21
134894,617.88
134777,501.62
134685,586.01
134578,945.78
134388,516.74
134289,532.93
134188,573.58
134077,666.28
133952,578.60
133843,590.77
133736,487.06
133644,713.59
133503,442.67
133420,454.77
133333,551.27
133230,443.05
133139,499.99
133042,1120.22
132822,397.90
132747,753.31
132585,530.31
132484,492.59
132391,728.09
132256,632.46
132140,459.82
132046,527.77
131948,413.92
131872,892.75
131697,729.21
131561,741.76
131416,686.91
131269,598.37
131153,674.13
131027,760.38
130887,682.39
130756,586.97
130647,600.97
130536,564.79
130432,392.34
130360,888.97
130170,826.69
130008,989.65
129827,632.85
129707,523.89
129609,591.93
129494,871.68
129326,571.38
129220,1066.53
129022,663.81
128894,460.98
128813,1124.78
128597,784.49
128448,699.84
128318,904.64
128147,493.54
128055,645.96
127929,629.24
127809,522.88
127713,453.60
127628,449.51
127545,370.84
127476,580.57
127368,751.43
127205,789.50
127056,654.00
126916,779.55
126750,637.45
126638,568.24
126526,402.60
126452,702.51
126323,861.32
126152,496.30
126062,990.78
125877,703.22
125743,598.10
125633,556.81
125530,508.44
125432,468.88
125342,650.18
125219,611.61
125105,409.22
125029,536.07
124931,517.22
124829,631.24
124710,1251.07
124460,797.66
124301,521.25
124207,512.74
124110,525.30
124011,522.13
123909,719.24
123771,420.74
123692,687.56
123564,605.40
123449,371.23
123379,425.90
123298,637.26
123159,721.12
123018,695.13
122881,541.22
122766,659.37
122622,508.54
122516,430.68
122426,632.73
122312,717.99
122181,680.97
122054,676.99
121924,562.53
121816,610.23
121698,419.36
121615,527.64
121511,615.74
121381,736.78
121248,599.10
121139,560.96
121036,539.71
120936,997.63
120740,522.23
120641,675.43
120519,658.74
120396,474.47
120309,713.48
120174,483.59
120085,514.39
119987,555.91
119884,577.90
119759,670.96
119636,634.53
119519,391.33
119446,499.85
119342,636.79
119219,500.49
119127,516.34
119031,584.31
118919,621.05
118803,565.98
118698,492.02
118606,643.00
118489,535.22
118373,470.33
118286,485.82
118196,759.97
118056,502.08
117964,709.72
117834,484.73
117744,726.33
117605,520.72
117509,527.66
117412,433.37
117331,400.06
117257,549.92
117143,780.86
116981,458.36
116896,499.53
116802,392.78
116727,466.47
116641,439.64
116557,633.14
116422,572.74
116315,552.02
116209,606.75
116092,624.72
115971,549.64
115868,548.32
115763,462.45
115677,648.99
115552,635.10
115435,432.01
115354,829.77
115187,516.42
115090,336.93
115026,474.18
114940,763.81
114794,1034.39
114582,510.21
114485,480.25
114394,487.72
114307,436.30
114226,472.70
114136,498.19
114037,557.71
113928,402.47
113849,753.32
113691,367.98
113621,705.17
113488,535.94
113389,659.86
113244,435.97
113162,387.07
113092,567.63
112991,599.54
112878,454.92
112794,462.94
112707,632.55
112584,749.40
112444,405.01
112367,629.00
112250,387.56
112178,387.31
112106,480.01
112018,846.65
111862,554.56
111742,721.62
111595,467.57
111508,490.04
111416,521.53
111318,620.50
111195,548.31
111096,519.20
110998,738.02
110863,382.81
110791,485.13
110699,605.01
110588,562.82
110482,547.44
110378,425.46
110300,432.45
110220,522.13
110122,488.88
110032,471.78
109942,603.55
109825,457.47
109734,463.47
109647,604.30
109533,411.89
109454,386.74
109380,719.48
109245,447.96
109162,499.60
109066,544.85
108961,688.26
108835,479.23
108748,409.35
108666,661.66
108523,456.31
108427,560.51
108319,436.10
108237,899.16
108057,382.04
107986,393.75
107909,410.39
107834,748.34
107694,661.46
107562,536.34
107461,448.99
107378,427.70
107299,714.87
107163,616.49
107032,599.28
106910,295.09
106855,662.28
106709,552.04
106603,532.84
106482,725.78
106344,636.71
106221,545.78
106118,531.08
106013,513.44
105919,452.70
105827,368.13
105756,725.30
105616,528.73
105516,457.57
105431,940.01
105259,520.12
105161,477.91
105069,585.65
104962,566.30
104859,525.25
104760,485.22
104657,555.78
104546,965.30
104360,605.34
104245,474.09
104157,493.15
104066,429.76
103968,463.90
103883,479.45
103796,438.46
103716,379.98
103636,737.90
103500,640.58
103379,683.22
103253,591.20
103145,487.44
103044,462.80
102959,706.01
102811,469.30
102713,578.83
102608,467.60
102518,501.47
102426,960.69
102238,477.32
102148,631.97
102017,463.72
101931,415.80
101853,464.81
101770,384.81
101698,443.24
101617,493.77
101522,597.91
101414,554.93
101311,613.87
101198,605.70
101086,767.96
100932,551.84
100829,542.51
100709,611.52
100598,383.79
100527,867.78
100367,535.07
100270,400.87
100180,474.64
100086,415.23
100012,432.74
99931,534.37
99831,543.67
99731,556.16
99622,396.57
99548,511.84
99450,450.21
99366,503.02
99276,697.92
99144,508.82
99051,471.64
98964,599.73
98852,441.72
98770,410.05
98694,409.29
98618,509.38
98524,846.11
98340,600.63
98228,547.42
98126,435.72
98030,498.74
97941,472.66
97853,604.88
97742,524.67
97642,417.52
97562,395.55
97470,529.31
97369,415.62
97292,473.92
97205,400.70
97131,453.71
97047,616.66
96932,460.63
96846,458.54
96759,720.68
96625,435.75
96543,522.92
96446,699.31
96316,466.59
96228,455.42
96146,510.38
96050,540.61
95954,517.39
95849,452.02
95766,474.75
95672,480.28
95583,363.38
95514,447.14
95433,540.34
95329,448.27
95247,362.53
95177,657.35
95055,496.12
94963,454.16
94879,408.83
94804,496.64
94711,461.80
94623,453.40
94537,471.10
94450,494.90
94361,347.05
94296,601.53
94189,380.77
94116,334.01
94052,480.49
93962,457.51
93878,373.59
93806,429.47
93725,482.01
93637,391.76
93564,365.07
93495,413.16
93420,388.87
93345,452.40
93260,511.94
93170,542.92
93067,515.92
92969,489.12
92879,457.62
92795,402.14
92720,464.44
92634,505.35
92540,439.98
92459,394.34
92387,501.80
92293,461.86
92206,398.33
92130,526.40
92037,362.66
91970,397.30
91897,415.81
91819,624.98
91702,406.20
91627,360.43
91558,379.30
91485,323.02
91424,418.84
91345,394.34
91271,542.10
91152,543.06
91050,401.58
90972,606.72
90838,351.15
90772,492.95
90681,769.51
90518,392.64
90445,571.42
90339,444.12
90256,468.60
90170,553.62
90066,330.79
90003,521.45
89904,343.46
89840,405.99
89762,376.27
89685,375.69
89614,387.47
89539,389.06
89463,753.74
89316,278.39
89261,720.26
89120,506.78
89024,544.70
88924,459.50
88839,513.57
88733,441.75
88652,497.86
88549,632.95
88426,565.23
88305,426.18
88223,424.94
88128,480.89
88020,310.69
87955,393.75
87880,427.41
87799,556.70
87695,365.80
87625,354.46
87559,409.47
87475,321.82
87408,447.57
87323,564.46
87215,417.49
87125,386.53
87053,510.35
86960,473.50
86869,547.95
86767,571.74
86661,565.36
86545,473.64
86457,492.03
86364,898.34
86184,502.29
86093,429.37
86013,459.45
85926,488.57
85834,491.41
85730,471.10
85638,531.84
85539,382.93
85468,438.17
85383,373.00
85312,324.75
85251,390.26
85177,445.43
85095,573.93
84982,627.98
84858,883.26
84678,527.39
84575,500.04
84477,491.38
84385,433.10
84301,419.06
84211,502.48
84115,395.46
84040,389.64
83967,426.26
83888,351.27
83821,352.33
83745,458.19
83659,406.51
83576,412.00
83498,502.77
83402,427.17
83312,486.34
83223,481.63
83130,388.78
83048,280.77
82988,492.56
82897,630.82
82767,440.10
82685,365.35
82601,329.77
82530,533.62
82434,473.24
82348,410.60
82271,704.25
82126,473.19
82036,463.76
81932,385.16
81858,481.56
81753,437.34
81670,347.94
81604,578.02
81497,398.25
81422,625.21
81291,506.25
81188,299.18
81129,514.60
81020,455.26
80937,493.81
80844,659.85
80722,523.82
80623,541.89
80523,373.75
80451,386.41
80379,450.88
80292,488.08
80201,423.90
80111,374.93
80039,354.26
79962,520.50
79864,475.21
79776,435.96
79689,451.80
79604,421.94
79513,392.32
79436,290.12
79379,514.86
79280,571.12
79172,360.00
79093,359.68
79012,372.59
78939,399.34
78854,408.66
78769,317.33
78696,411.15
78615,527.96
78514,283.81
78452,347.19
78373,370.21
78301,448.58
78214,432.58
78125,533.64
78020,692.86
77888,271.53
77827,308.18
77768,394.94
77692,357.19
77623,428.89
77537,517.58
77435,553.55
77331,500.19
77233,383.72
77156,390.86
77076,469.52
76976,513.91
76876,358.88
76806,453.14
76714,551.81
76594,497.82
76489,527.71
76372,823.52
76206,398.45
76130,453.49
76042,401.37
75962,441.82
75876,522.50
75767,446.77
75677,654.80
75541,421.58
75460,427.20
75368,418.26
75286,369.74
75212,492.99
75101,407.82
75015,464.76
74911,354.46
74838,352.86
74769,391.90
74689,252.47
74632,222.48
74586,295.86
74520,308.04
74458,380.27
74377,447.34
74289,317.75
74221,313.65
74156,325.65
74089,276.69
74030,293.96
73964,206.68
73921,459.56
73821,177.85
73784,306.11
73722,277.85
73667,342.28
73602,354.41
73524,434.81
73432,260.91
73377,250.04
73327,410.35
73233,338.19
73159,350.24
73085,309.68
73012,295.32
72948,305.55
72886,292.49
72821,296.77
72762,329.08
72696,327.39
72623,253.02
72568,347.41
72497,314.88
72426,287.48
72367,377.18
72285,315.34
72221,332.68
72156,319.09
72082,286.54
72018,581.27
71895,358.54
71818,266.73
71756,289.69
71695,360.55
71616,320.01
71551,275.59
71494,342.93
71418,215.67
71368,444.21
71268,340.71
71192,353.06
71112,255.52
71059,259.97
70997,383.21
70912,406.27
70821,348.00
70749,277.24
70683,298.94
70622,223.13
70573,257.13
70511,277.38
70452,261.19
70393,449.10
70293,272.49
70229,264.39
70172,262.10
70117,304.63
70052,274.79
69988,208.70
69941,333.55
69871,262.70
69811,273.51
69753,340.75
69676,264.21
69617,250.75
69562,367.89
69484,379.42
69396,342.55
69317,309.52
69253,303.20
69195,343.34
69126,327.71
69049,321.63
68984,339.20
68908,492.74
68804,341.98
68732,445.71
68638,289.82
68571,348.09
68502,285.69
68440,428.16
68353,377.22
68276,326.80
68210,314.06
68143,317.23
68077,315.51
68012,335.07
67947,367.34
67872,308.23
67810,284.90
67750,396.47
67669,303.55
67611,292.09
67555,454.92
67459,301.17
67399,266.04
67349,419.19
67263,510.97
67164,348.52
67093,318.20
67026,344.50
66958,274.03
